Topics,Helpers,Mentor,Question,text
,,mario-pais,What do you do when given an impossible situation due to failures that you didn't cause?,so what you can do if you're given an impossible situation and you're dealing with failures that you didn't cause is you still need to figure out are you alternately the one that's responsible if you are the one that's responsible then you still gotta take ownership in that as hard as that pill is to swallow you're responsible for the outcome of that situation in that mission and so you need to take ownership of it even if the failures necessarily weren't yours if it's something that was completely out of your control and you obviously need to bring that up to your chain of command and show the steps that you took to try and achieve this impossible mission to make it a reality and those factors that you were out of your control that cause you to fail but also to you want to limit the amount of plane that you're putting on outside organizations are outside factors because at the end you're still probably the one that's ultimate responsible need to own that so you're gonna have to walk around that very delicately and and figure out you know how you can convey that message to your superiors without placing blame on somebody else 
,,mario-pais,"How do you deliver bad news, such as a family emergency?",so the way that I deliver bad news as an example like a family emergencies I'm definitely direct with the person I don't try and dance around with the issue is obviously if it's something that's a personal issue that the person is to be aware of such as a family emergency when a poll that individual aside and somewhere quiet we're just the two of us can discuss the issue but I'm not going to dance around I'm going to get right to it and say Hey listen just got a phone call such and such happened you know here's what we're gonna be able to do for you what do you need help with and how can we make this happen but the easiest way when it comes to bad news is just be direct and don't try and sugar coat it I think people appreciate that because able to get to the issue right away 
,,mario-pais,Why do people leave the Navy?,people leave the navy for a variety of reasons summer just out of your control some are the individual and only intended on join in and doing for years and moving on because they just wanted something different they wanted that experience and maybe they wanted the benefits that came with being in the navy and some of those that they'll get going out so you can't feel that you know you have to try and keep everyone in service because you have no idea what that person's ultimate goals and objectives are just have to find out what the real what they are and then help get them to achieve that of other people leave the navy because they just got disenchanted with it maybe they had a bad experience and they no longer want to be part of the organization and that's unfortunate hopefully you're not the one that caused that feeling in that individual to where they wanted to leave the service but you know people leave for a variety of reasons summer controllable some aren't you just have to figure out what motivates everybody on your team and help them get to their goals that they wanted to 
,,mario-pais,What else do I need to know?,what else do you need to know while well let's talk one thing I think you you can take away is you know as a leader do not be afraid to fail that's okay because you learn from your failures and at least you put forth an effort and you tried and you kind of discovered what maybe your limits are and then you can figure out how to improve those limits so you know it's okay to fail you fail fast but then win big and come back from that and overcome that failure and and continue to keep trying and and being innovative in pushing the envelope but you just you can't be afraid to fail 
,,mario-pais,What's up?,not much I just got back from travel and so this week I'm getting caught up on a few emails developing curriculum and where we need to be out to continue training some of the platoon's every becoming through starting next week 
,,mario-pais,How is the weather?,in San Diego the weather's great here not much to complain I really wish though it did rain more but you know you can't complain about the sunny and sunny weather and degree temperatures 
,,mario-pais,How are you?,I'm doing fine I'm I'm healthy careers going well in my family's doing great kids that are in high school one of which is going to graduate this year so we're looking forward to that so I would say I'm doing very well 
,,mario-pais,Where are you?,right now I'm station in San Diego at explosive ordnance disposal training and evaluation unit one 
,,mario-pais,What is your favorite color?,what is my favorite color let's see I guess perhaps you know red might be a a color that I like but or black I don't know I really don't have much of a favorite color to be honest 
,,mario-pais,What's your favorite book of all time? Why?,one of my favorite books and I don't know if it's of all time but one book that I have read more than others kind of over and over again is Stephen press fields gates of fire I really enjoy that book is basically kind of a of of fictional take about the non fictional battle of Thermopylae and the near the Spartans going against Persia and there's a lot of good kind of values on leadership in some nuggets in there that are kinda good takeaways just an overall great story so that's kind of one of my favorite books that all have a tendency if to read if I don't have anything else to read all kind of re read that book over again 
,,mario-pais,What's your favorite movie of all time? Why?,my favorite movie of all time that's a tough one because I have so many that I do enjoy I will say like for example when it comes to action movies I do kind of like some of the older like eighties early nineties action movies like predator in the original like terminator terminator two running man like anything that had Sylvester Stallone and Arnold Schwarzenegger as far as like action movies Ozell ones that I kind of enjoy from that error but really if a favorite movies kind of hard for me to to say right now 
,,mario-pais,"If you could meet anyone in the world today, who would it be and why? What would you say to that person?",if I could meet anyone in the world today I think it would actually be probably Warren Buffett I'm actually call quite interested in and how he came to to be where he's out financially I've read several books and clean his biography called snowball and so I think he'd be an interesting individual just to sit down he's got a wealth of knowledge to just talk finances and just as overall fought on you know where were moving as in a 
,,mario-pais,What person do you most admire and why?,I think one person that I do admire the most would probably be president John F. Kennedy I thank him having been you know a naval naval person himself and served in the service and then a lot of the great work that he was he was doing towards moving the country forward with some of the difficulties that we're having with you know civil rights in the war that we were getting a lot of the organizations that he built up including that of you know what is now special warfare he's responsible for for kind of creating that Avenue he somebody that I admire 
,,mario-pais,Where were you born?,so I was born in Saint Petersburg Florida which is you know about ten minutes away from Tampa 
,,mario-pais,What is your favorite food?,so what is my favorite food really have a lot of different things that I enjoy so I like Italian food a like Mediterranean food Indian food pretty much you know anything that's kind of like ethnic those are kind of foods that I enjoy I don't really have a very specific food this kind of drives my wife crazy a lot of times to show ask if she can cook my favorite meal and I really don't have won the teller but she does understand the kind of things that I enjoy and so she tries to kind of make those things for me on special occasions 
,,mario-pais,What is your least favorite food?,my least favorite food would be anchovies 
,,mario-pais,What was the coolest thing you did in the Navy?,so I think the coolest thing that I've done in the navy and then I still continue to do is working in the E. U. D. community originally was a marine mammal handler so working now and using dolphins and sea lions to find mines under the water or training shapes or enemy divers and swimmers so that was a pretty fun experience to now what I do which is using on man underwater vehicles or robots to find things under the water is so I've enjoyed doing that for the last eighteen years is probably been someone was fun activities I've I've got to do 
,,mario-pais,What is the best military perk you experienced?,I think the best military perk that I've experienced has been the ability to use the navy's tuition assistance are to go to school while I'm in so you know as long as I've got the opportunity and the work schedule that allow me to take college in the navy is willing to pay for that it's probably been the biggest perk I'm close to achieving my bachelor's degree and I've done all that well I've been in service for the last eighteen years the navy's paid a hundred percent of that tuition so that's been like the biggest part that I can see for me personally 
,,mario-pais,What advice do you have for someone trying to complete training like OOD underway?,my recommendation if you're trying to achieve a certain qualification that is kind of high level is what you're going through the qualification process just completely immerse yourself in that process really understand what you're doing read all the references that are associated with that qualification highlight certain sections that you think are applicable in that you need to know and that you want to reference again later in the future take as much notice as you can ask other people that are already qualified in that what made them successful and how they got qualified and immerse yourself in that process and make that kind of your your main focus while you're really trying to get that qualification 
,,mario-pais,What challenges did you face and how did you overcome them?,one challenge that I've faced kind of my entire career is the fact that I'm doing kind of unconventional work as a whole maintenance technician if you actually talk to somebody who is an H. T. you know and explain to them what it is I do they'd probably come and tell you that that's that's not what an H. T. does and so I've had a challenge with with progressing in making rank because I'm view it is not working in rate doing on conventional work is an H. T. even though I kind of disagree with that that thought process because I am filling the role or the billet of NH T. it just so happens that it's not traditional H. T. work so somewhere somebody in the navy felt that an H. T. needs to be doing this and so that's what I'm doing and the way that I've overcome that is just continually to perform in whatever duty I've been given so you know if there's certain qualifications that I need to have I'd I get those and I and I and I totally understand them and then I also help other people get them so you have to if you're faced with a situation like that you really have to perform and show that you deserve to be doing what you're doing and to get to where you're going and so it one of my biggest challenges is you know how do I make rank I and show that I you know have leadership value in that I have value as an H. T. when I'm not doing that work 
,,mario-pais,What is the most challenging part about your job?,I think one of the most challenging parts of my job is just you know when I ask myself am I being successful am I a doing what needs to be done for the betterment of the organization and my also taking care of the people that I'm leading as probably one of my biggest challenges is to make sure that the actions and decisions that I'm making are having a positive impact on the organization as a whole as well as having a positive impact on personal professional development of the people that I'm leading 
,,mario-pais,What is the biggest failure you ever had and what did you learn from it?,so I think the biggest failure that I've ever had was starting up my career you originally came in to be see in the navy so after my initial a school training I went on to their basic underwater demolition school our buds where I was there for a couple months and then got to basically the third night of hell week and I didn't complete the program and so I've been or finished out of that hell week not completing it and and didn't graduate from buds after that and I was pretty devastated because that had been an initial dream a passion of mine for a very long time from there I kind of lucked out and was able to get into the EOD community now doesn't you D. technician but just working with the community as a marine mammal handler and I was still very young so I also noticed that my maturity level probably wasn't right at that time when I was trying to go through to become a seal and also I was newly married I had a child already another one on the way and so in retrospect looking back necessarily wasn't a bad decision of what happened and I actually learned a lot from that there's a lot of things that I even learned in the time that I was there that I've used since I've been in as far as you know value and integrity and leadership skills that I've taken with me and so you are even being devastated after that failure you know it's gonna happen you're able to bounce back from that and just find the silver lining in everything and then find a good situation that you're in and build on that please 
,,mario-pais,What are the failures for which you are the most unhappy?,for me the failures that I'm most unhappy about or those that I have not had an opportunity to go back and fix it finish it was maybe I started a particular project and it just didn't get off the ground or start a particular program and we got to a point to where it was a complete failure and we've decided to move on and do something new but there's still that lingering thought of you know if only I could've applied this much more effort or maybe if I'd done this differently we could have at least completed it so you know my personality I don't like to leave things unfinished and so those failures that have not been fully vetted outer finished completely still kind of bother me from time to time 
,,mario-pais,How accepting of failure is this work environment when a good and honest effort was made?,in the community that I work in you know if you fail but you've actually showing that you've applied all your effort you've made a valiant attempts to to be successful they're okay with that I mean one of our monikers here is fail fast in win big and win big so you know failure is okay as long as you've put forth all the effort and you really try especially if it's something that's new it's on navigated waters that you're doing for the first time and you thought you put forth their best effort and you fail at it okay let's learn from that let's figure out how we can get past that and continue to move on 
,,mario-pais,What are sources of support when you took a chance and the result was poor?,support that I've had when I've taken a chance in the results been poor have been not only from subordinates and my peers but also just are my superiors as well because they're aware that maybe what we're trying to do was outside the norm or it was you know of a stretch that it was gonna be an achievable goal but we still put forth an effort we tried our best and in the end you know it just didn't happen so you know with the subordinates feel that like they know that they did the best they could they feel that they were led the best they possibly could and we still feel it failed all right that's okay so their support from them here's obviously they're working with you side by side on things to get that accomplished and then this appears you probably were the ones that they gave you the task and knew that it was somewhat unachievable the just wanted to see if you can get there and you failed well you know they're going to support you as well 
,,mario-pais,"How does someone recover from a professional ""bump in the road""?",so way that you can recover from a professional bump in the road is one don't let it define you let it you know learn from it I understand that it happened take ownership of an acknowledge that it's happened but then learn from those mistakes and keep moving if you constantly dwell on that professional bump then you're gonna find that it's just going to continue to compounding snowball into other ones that you're gonna continue to have and it's a lingering it's a lingering effect so you know don't let it define you and move on from it but learn from it 
,,mario-pais,What was a pivotal moment in your career/life?,a pivotal moment for me in my career was when I finally was selected for chief petty officer not only you know I've been given responsibilities a lot you know up to the E. six level but once I put on you know the the the chief uniforms started wearing the anchors a lot more responsibility was given to me in a lot more flexibility that allowed me to make decisions on my own without as much oversight and so that was really a pivotal moment for me was was making chief 
,,mario-pais,What's the biggest risk you've taken in your career?,for me the biggest risks that I've taken in my career is just the path that I've actually chosen to do you know I'm not working as a traditional H. T. in the navy so I've been kind of working what some would say out of rate but it's it's paid off for me in the long run and throughout my career you know even as a junior person I would hear all you're never if you continue on the path that you're doing you're never gonna make chief and then I made it and then I was up for orders and decided to continue working in a program that I was really good at the people wanted me in and that I could continue to excel at and I heard well you're never gonna make senior chief if you continue to go down this route and then I made senior chief so are you I think working in the career that I've done was a wrist that I took but it's worked out in the end for me and I hope it continues to do so as I'm eligible for master chief this upcoming cycle 
,,mario-pais,What is the most dangerous thing you've ever done on the job?,some of the most dangerous things that I've done on the job I also consider maybe being some of the most fun because I do have a tendency to gravitate towards you know adrenaline rush type type thing so you're working with explosives jumping out of helicopters diving working in small boats you know launching from the back of an L. H. D. at night where the sea states a little iffy in a small boat where you have the potential of getting overturned there on the well deck on the stern gate near that can be kind of dangerous but also find those those challenges kind of exhilarating and fun so you know for me things that look kind of dangers have a tendency to also turn in to be something that's enjoyable and and find 
,,mario-pais,What causes the most stress in your job?,I think what causes the most stress for me and my job is am I a doing what's required for the betterment of the organization in the command of the people that have actually taken a a lot of race to get to get me to where I'm at so for example mentors and my superiors some of them have done a lot of things to get me in the position that I'm at and I wanna make sure that every waking moment on basically repaying them for for getting me to where I'm at today and so I want to make sure that the work that I'm doing is good in that it's it's better in the organization and making them proud so those are kind of things that I I think about worry 
,,mario-pais,How do you deal with stress on the job?,the way that I deal with stress on the job is I first acknowledge that that there is a stressful situation I don't run from those activities are those stressful situations kind of trying to embrace him and the sooner that you embrace them and understand that you're going through something stressful the fast you're gonna you're gonna be able to overcome that but the first step is just to acknowledge it and then figure out what you got to do to to lessen that stress 
,,mario-pais,What is a trick that you use to keep stress from boiling over?,a trick that I used to keep stress from blowing over is one I'll talk about it if I am feeling stressed either talk about it with the people that I work with or my spouse at home the other thing is I just trying to find humor in the most difficult stressful situations even some that you think is riskier stressful there's usually some sort of underlying humor that you can associate to it which will lighten the mood and hopefully kinda keep bring the stress level down 
,,mario-pais,How do you handle self doubt?,one way that I handle self doubt is trying to reflect on previous achievements that I've had before or maybe I doubted myself then but then having continued on and and persevered I was able to get through and be successful so if I'm coming across another situation I recognize that okay I'm having self doubt again what did I do the previous time to overcome this and trying use those same tactics to overcome the current self doubt that I'm having 
,,mario-pais,How do you handle fatigue at work?,the way that I handle fatigue at work is I just push through it to be honest you know it really depends on what's at hand if it's something it's extremely important that requires me to continue regardless if I'm fatigued or not I understand the bigger picture and I'll just keep driving Ford in it if it's something to where you know it okay obviously this is something that can wait till tomorrow and I'm getting fatigued then I'll probably take a break and I'll come back to that evolution the next day or more well rested and can probably provide a lot better response that situation and I could if I was fifty but depending upon it sometimes you just have to push through that fatigue recognize that weakness and an overstep it drive Ford 
,,mario-pais,How do you ensure that boring work gets done well?,one way that you can insure boring work gets done well is to associate link it to a bigger purpose I understand that even though this may be boring it has probably an internal part into something bigger into the larger picture of things and also just try and make the boring work fun as well there's there's something that you can probably turn that boring work into being something find humorous and enjoyable so you have to look for those situations 
,,mario-pais,How do you deal with an increase in tempo?,so with that all deal with an increase in tempo is off first identify why are we having this increase and is it achievable and if it's something that I know that I can take on for another extended period of time and and meet those requirements because the tempos increase and I'll continue with it and I'll try and foster that same culture morale throughout the team that I'm working with but also to I got to recognize when there is too much and that possibly that temple is going to either start breaking me down or other individuals in my team and recognizing everybody certain level of being able to accept an increase in that tempo some people can take on more than others some people they are able to deal with stressful situations better than others and other people need a little bit more time or need a break before they can they can get their temple increased so you have to recognize that as a leader within your people figure out when to make those decisions and then just be vocal about it as well if you're noticing that increase in tempo and it's going to have long lasting or detrimental effects on you and your team you've got to let folks know that you know you're gonna have a hard time meeting this increased tempo because a lot of times they might not even be aware if they piled on this this increase to you that your it's something that you just can't achieve until you voice your opinion and let it be known 
,,mario-pais,What are common crimes people in your field commit that need to be watched for?,I think you know maybe one that does it in a in our field as well as maybe just across the board as a whole is you alcohol abuse and maybe the crimes that come with that you know depending upon the job that you're doing a lot of times it can be stressful environment you're doing stressful things is for people to kind of on wine from that and and step out of that mindset well times a lean to to the use of alcohol or other substances and you know there's nothing wrong with having a drink here there but if individual start abusing that alcohol and then that starts leading to issues at work missing work problems with their home life or even do you wise things like that then that's something that you need to be really aware of so you have to kind of understand your people understand what makes them tick understand when they're having a good day and one's a bad day even if they don't vocalize that and see if it has anything that has to do or related to you know alcoholism 
,,mario-pais,What part of your future are you most worried about?,part of my future that I'm most worried about is the time that I start getting ready to retire which you know I'm not sure when that's going to be but I am poaching that window soon essentially could retire after this tour of duty it'll put me at twenty one years and I really don't know what I'm gonna do next I do have several opportunities and things that I can do in the outside world if I do decide to retire but you know this is been my way of life for the last eighteen years soon to be the last twenty one years and so you know now moving to somewhere different where I don't have the same security that I'm used to the same medical dental benefits the same pay the same access to educational benefits I'm kind of out there finding on my own that's that's a little bit scary for me so your retirement actually I think is is what kind of worries me as I approach that time 
,,mario-pais,"If you could change one thing about your job, what would it be?",if I could change one thing at my job I think that would be the the acquisition process so a lot of times you know you'll identify a shortfall or a need for a resource and because the certain things that are put in place right now some of the bureaucratic red tape that you have to go through in order to get that resource the time you've identified it that's usually the time that you actually need it but then when you requested it could take weeks months maybe even a year more into you finally actually see it and by then it's too late I needed that thing a year ago so you know I think you as the navy continues to move forward they are looking at ways to streamline the acquisition process and get equipment and resources into the end users hands a lot faster but it can be frustrating right now when you need that piece of gear that equipment today and the soonest that you're gonna see is probably gonna be months from now 
,,mario-pais,What used to be your biggest weaknesses?,one of my biggest biggest weakness is that I've made a valiant effort on improving however I still have a lot of work to do in that aspect is Nero I guess you could consider it my time management skills or basically is taking my work home with me a lot of times you know I'll be at work here from the morning till the late afternoon and then I end up taking some of that work home and I'm still working on it at home late at night my family you know is always wondering why am up till ten eleven o'clock working on something like did I do that during the day while I was at work and so it really kind of takes away from that family time and that's a huge weakness of mine that I have is just not being able to separate you know my work life style from my personal and family life and so I've been getting better at that I've actually made certain lakes stoppers where if I find myself at home working on something for work and it's now approaching you know eight or nine o'clock at night and I'm still doing it I I will stop where I'm at and and discontinue that and pick it up on the next day as opposed to continuing to work till ten eleven midnight on something so I'm trying to get better at that but there's definitely a weakness that I have that I feel I'm making improving steps towards 
,,mario-pais,How do I deal with an assignment that I don't like or that isn't a good fit?,way that you can deal with an assignment that you don't lie occur that you don't feel is a good fit is you first try maybe voice that to the people that are signing you that that you know it's not something that you think you can do or that you want to be in perhaps they can get a change but if you don't tell anyone about it or at least tell the right people and nothing's going to happen if you're still kind of stuck in that position then you need to try and find out why am I here there's gotta be a particular reason what is the bigger picture that I'm helping out with and find what your purpose is with doing there more than likely there is some sort of reason why they have you in that assignment that job and you just don't know what it is so you need to find out what that purpose is the bigger picture of it and then you know of it and and go through and make the best of that situation 
,,mario-pais,What things are there for me to do while deployed?,so you know depend upon where you're deployed in and what organization combatant commander that you're helping you know you might be during that full deployment costly working you know that's what the deployment is for is you're actually now applying all the training all the skills that you've achieved over the last several years or months or what have you and you're actually applying those on a in a realistic environment to conduct you know some sort of operation or or deployment schedule so you might find yourself just just working constantly and applying the skills that you retain however more than likely you are gonna have some down time throughout the deployment and it really just depends on where your station we're deployment is if you're on a ship in your deployed and you have some down time there's probably several activities they're going to be on board to kind of alleviate and break up that schedule of of just constant workload if maybe you're stationed overseas somewhere in your own a deployment and you're on a base I know definitely all those bases have some sort of you know M. W. R. facilities that provide things on base out of town that you can do and take advantage of those so really just depends what your deployment is where deployed how you deployed and you know what you're gonna be able to do for for relax 
,,mario-pais,How do you set the tone as a leader? What is the right tone?,are you married I'm married I've been married for close to eighteen years now and I've also got two kids both of which are in high school okay this is the easier one I probably say the ages do you have any kids I have two kids one knows who's going to be turning sixteen in November and the other who will be turning eighteen this January 
,,mario-pais,How do you set the tone as a leader? What is the right tone?,the recording there're successes and failures when it comes time for evaluation periods in and helping out with writing there you either house so some of the very first task you're gonna have is is understanding your people understanding your job and you know we do that is is reading and and getting educated in those areas this is a real question we have from I think it came from someone how can I make paperwork 
