Topics,Helpers,Mentor,Question,text
,,leadership_twitty-shellaree_scpo,How do you deal with an increase in tempo?,"at the reserve center. Sometimes the work, uh, the workload changes and it gets heavy. Um, the increase in tempo, Um, and it kind of, uh, makes you overwhelmed. Um, but what we do is we continue moving forward. Um, we always know when our workload is going Thio to get a little heavy and to get to beam or to be a busy on DWI planned for it. Um, myself, the triad, Um, I believe in incorporating the team is, well, the sailors, we have conversations and majority of the time way planet. And then we execute because that's important Having the conversations with everyone before we start the business of the of the work. Um, it makes it easier for the sailors, the team, and everyone to finish and effectively."
,,leadership_twitty-shellaree_scpo,What are common crimes people in your field commit that need to be watched for?,"one of the common crimes here in, uh, California. Um, this state is has legalized marijuana, and we have a very large component of reserve sailors, um, to include by our my active duty component. But one of the crimes that we really have to be careful of is Thea the marijuana. Some of our sailors have, um, came positive on a your analysis for marijuana. Um, here in California. Like I said, it's legalized, but we are. We fall under the ucmj a, which is zero tolerance for drugs, and we also fall under federal guidelines. We understand that the state has legalized marijuana, but for the United States Navy, it is not authorized. And we do have some sailors. Um who I don't want to say, pop, but who? Who test positive for marijuana and high levels of THC."
,,leadership_twitty-shellaree_scpo,What part of your future are you most worried about?,"cool. The part of the future that I'm most worried about in this organization is the sailors. Um what type of sailors? Uh, that will be joining this organization. Things are happening so fast. Um, sailors, air coming in, mawr educated, uh, more well rounded. Um, they have thoughts of of everything that's going on here in in the world. And they're bringing that with, um um and for me, I'm concerned about what type of sailor. What type of character? Both positive and negative. Um um um, in being a part of this organization, um"
,,leadership_twitty-shellaree_scpo,"If you could change one thing about your job, what would it be?","If I could change one thing about my job, it would probably be training. For example, as the SCL, we first come into this job sitting in the seat, not knowing anything, especially for me, Someone who has never been the S e l of a reserve center. If I could change one thing about that, it would be the training. The training should start after, uh, sitting in the seat. I believe that I should learn the job for us or we should learn the job first and then send us to the training. That way we would understand what the position is about. Um, I've been at this SCL job for about two years now, and when I first came on board, I went straight to training. I didn't understand what I was learning, but now that I'm here, I feel that this would be a better time for me to go to the training. So I understand the acronyms that they use the words that they, uh and phrases that they use. So for me, if I could do anything and and change anything about my job, it will be the way we're trained to do the job"
,,leadership_twitty-shellaree_scpo,What used to be your biggest weaknesses?,"okay. One of the things that I believe was a big weakness of mine. Waas being organized. I have a way that I like to do things. And, uh, sometimes I feel like I'm all over the place And one of the things that I've learned, especially being in this leadership position and sitting in this seat as the s e l. One of the things that I've learned is that in order for you to be successful, you have to be organized. And the way I've learned to do that is to write down everything. Um, five years ago, I learned about journaling, and I started to journal and the journal Lean carried over into all aspects of my life, and it actually helped me to organize my thoughts and, um, toe organize how I want to present things. Um, when I'm dealing with my commanding officer, when I'm dealing with my sailors or even when I'm dealing with my family. So that is one of the things that I feel that I was may have been weak at and my organizational skills. Okay,"
,,leadership_twitty-shellaree_scpo,Describe a time that you were put into an untenable ethical situation?,"at this time. Covert 19 has a lot of uncertainty. Um, we are all as leaders put in different situations with this as faras updating policies. There are a lot of new policies that come out, um, every day on were having meetings about cove it and how we deal with our sailors and each other. Um, as leaders, sometimes we have to have those uncomfortable conversations. And because of that, uh, things like co vid and personal situations, um, come with conversations with the leadership that you may have thio say things and help advise them on things that may not be, um, taken in a positive manner. But you have to have a ethical behavior, ethical thought about those things Onda conversations have to be had."
,,leadership_twitty-shellaree_scpo,How do I deal with an assignment that I don't like or that isn't a good fit?,"One of the great things about being in this organization is that we get to travel all over the world. Different commands, different ships, uh, things like that. Sometimes you may end up at a place where you're not happy or it wasn't a good fit. If that's the case, the first thing you should do is seek out a mentor having a mentor to get you through, maybe the the not so good fit or, uh, a place where you're not comfortable and you're having challenges. Um, it's good to have someone to speak to to talk about it. Um, that way you're able to do a good job to be efficient and to help somebody motivate you when you really didn't feel like you were part of this team or or organization."
,,leadership_twitty-shellaree_scpo,What things are there for me to do on a ship to reduce stress?,"there are a couple of things that you could do on a ship. Thio relieve stress. One of the things that you could do is exercise depending on the size of your ship and depending on your command, fitness. Ah, leader, your CFL. They can put a program together for you to help reduce the stress. Um, sometimes walking around the ship, you can walk a half a mile or a mile. Um, you could always do push ups and sit ups. Um, working out is one of the number one ways to help reduce stress. Another thing that you could do to help reduce stress is to find someone who, um, can hold you accountable. For instance, a mentor, someone of your peers, someone who has the same ideas and things that you like to do some of that you are compatible with They could help you reduce the stress. Um, being on the ship, um, shipboard life is very stressful, and it's important to make sure that you have the tools you need, um, to help you reduce the stress"
,,leadership_twitty-shellaree_scpo,Are you married?,"No, I'm not married."
,,leadership_twitty-shellaree_scpo,Do you have any kids?,"Yes, I have six Children."
,,leadership_twitty-shellaree_scpo,Do you have siblings?,"Yes, I have a sister and two brothers."
,,leadership_twitty-shellaree_scpo,Do you have any pets?,"Yes, I have two pets. I have a terrier mix named Loki and a pit bull named Storm."
,,leadership_twitty-shellaree_scpo,Do you have a significant other?,"No, I do not have a significant other."
,,leadership_twitty-shellaree_scpo,How much free time do you have in your career?,"on a ship. Uh, there isn't a lot of free time, but because I am on shore duty, I have a few hours of free time to spend with my family and to do some of the things that I like to do."
,,leadership_twitty-shellaree_scpo,How often do you take work home with you?,"my job load at work is it is a pretty substantial. Um, I don't recommend taking work home after a long day. However, I have done that maybe once or twice. Um, in a week. It's not a recommendation, however, I have done it."
,,leadership_twitty-shellaree_scpo,Does being a leader give you flexibility to alter your work schedule?,"one of the amazing things or I say great things about being a leader. Sometimes I do get a chance Thio alter my work schedule. Um and I'm also flexible with it with my junior sailors. But as a leader, yes, I dio get a chance to alter my work schedule."
,,leadership_twitty-shellaree_scpo,"How does being a leader change your lifestyle? (frequent travel, irregular hours, family difficulties, etc.)","being a leader sometimes can alter your lifestyle for the good and, uh, for the not so good. Um, for me, for example, being a leader, I am able to change my work schedule. Um, I'm able Thio make the decisions to allow my junior sailors to change their work schedules as well."
,,leadership_twitty-shellaree_scpo,How do your command responsibilities affect your style in personal life?,"as an S e l and a command leader. Um, the way I carry myself professionally at work and the way I carry myself personally at home Carry, they carry over there, Actually one and the same. Um, I am navy, Uh, and in this military organization, 365 days a year. 24 7."
,,leadership_twitty-shellaree_scpo,What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?,"one of the best approaches for selecting a new duty station. Um, would be to understand the position of the detailer and to, uh, make sure that the detailer knows what your preferences our preferences are. Um, some of us have families. Some of us are single. Um, and the detailer, um, understands that and knows that so one of the best approach to me would be to make sure that you're communicating with your detailer and communicating often. Um, sometimes you could be put in a place where, um it may not be a great fit. However, the detailer, um, we'll have a conversation with you. And although you may not think it's a perfect fit, it may have to be ah fit for you at that time. Um, making sure that you communicate with your detailer and communicate often is one of the best approach is, uh, for choosing a new place. Thio, do your job"
,,leadership_twitty-shellaree_scpo,What part of your future are you most worried about?,"So while we have been recording these questions, um, my career preference was to go to a non ask reserve center in Memphis. Um, Then I took a break. I received a phone call, and now my job preference has changed. Um, one of the things that I'm concerned about with my career now moving forward and my future is I don't know where I'm going. Um, at this point, which is a concern, Um, you make decisions, you make plans, uh, to move your family from one area to the next and then within a matter of a phone call. Uh, life changes just like that."
,,leadership_twitty-shellaree_scpo,What are the things I should prioritize when picking housing?,"when selecting housing. Um, once you move to your new command, one of the things that you should prioritize is, um especially if you have Children. Uh, is the school district Ah, lot of areas. They are military friendly, and some are not. So you want to make sure that you're thinking about the school district and, um, where you would like to live If you would like to live in a single family, a townhouse, a condominium, if you're going to rent or by those were some of the things you should think about when prioritizing where you want to live."
,,leadership_twitty-shellaree_scpo,"How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should I give them?","if I take a difficult assignment, for example, out of the country family, friends, uh, peers, um, they will be affected. Um, in all types of ways, um, some could be positive, and some could be negative. One of the great things about, uh, technology is that we're able to, uh, see people on our phones now, um, using facetime. Um, there are Google networks that allow you to, uh, talk and not be charged for using their streaming, uh, accesses. Um, while it will be difficult. Um, even for you, if you were to move out of the country, your friends and family will be affected, Um, in good and bad ways. Um, but I believe it's how you handle it and how you deal with it that will help them get through, um, any concerns or questions they may have with you moving out of the country or to a place where you may not be able to take your family"
,,leadership_twitty-shellaree_scpo,How early should I get my family involved in the process of planning my next career step?,"it is a best practice that as soon as you find out where you are going to move or when you're deciding to move to your next location to get your family involved in the beginning. This way, if you especially if you have Children, this gets them, um, involved, um, allowing them to see the different places showing them on the computer, googling different areas. Fun things for them to do. Different school areas. What the schools have to offer. It's important that you get your family, um, involved at the beginning. Um, that way, when they get there, it will be like they had been there already."
,,leadership_twitty-shellaree_scpo,What has been your favorite place to live? Why?,"this organization has allowed me to see so many different parts of the world. I have never been out of the country, but I have been on all sides of the world. Um, my one of my favorite places to live. Waas, Maryland. The reason being, um, was that I was able to live in a community where I could, uh, see more people that related to me and looked like me. Andi looked like my Children. Um, that was so inspired, inspiring and motivating for me and my family so that Maryland was one of my favorite places. The school systems were amazing. The housing developments were, uh, very comfortable to live, and Maryland was one of my favorite places to live."
,,leadership_twitty-shellaree_scpo,What is an example of a conflict you had between your career and family life? How did you learn from it?,"recently, I received a phone call, uh, to return to one of my favorite jobs in this organization. Um, I was at one point in my career. I was an R D C. And I worked for RTC Great Lakes. I just received a phone call to travel back to RTC because they're looking for senior chiefs and amazing leaders and people who have done the job. Right now, I consider that a big conflict because, um, at the time that I was there, I was married. I had more help with family and, uh, things of that nature. Now I'm single and, uh, moving back to RTC and being in our d. C would, uh, conflict with a lot of things going on in my younger son's life. Um, while I I understand the mission and understand what I'm supposed to do in this organization, I have tow, think about family. We have to think about family when your family is involved in your moves. Um, two different locations. It's very important. And it would be, uh, a big conflict if I was to move back to RTC and being a single mother and having a child who is in his high school years, um, playing football and in the band and different things like that because I wouldn't be able to be a part of his, uh, his high school years. So to me, that is a serious conflict, one of which that I am not willing thio endure."
,,leadership_twitty-shellaree_scpo,How do you manage both career and family effectively?,"managing career and family effectively is a challenge. You want to be great at both, or at least do them to the best of your ability. Um, there has to be a balance. As I was coming up as a junior sailor in the Navy, I had a mentor who always explained to me that, uh, work life balance is what's important. And I live by that now, understanding that my work, it is very important. That's how I pay my bills, how I feed my Children and how I take care of myself. And my life is is, uh, split between the two, my work and my family, Um, work life balance. Having the balance to be able to take care of my Children and be able to be a great leader in this organization is important. So I believe that the work life balance, um, has toe work, and it encompasses everything that I do, um, in my life"
,,leadership_twitty-shellaree_scpo,What should I get ready to live overseas?,"moving overseas or relocating toe overseas. The first thing you should do is make sure that you have the support of your family in the beginning, um, making that transition to move overseas. Unless you have someone over there that's part of your family, you're actually going to be, um, without your support system. So the first thing you should do is make sure that you're explaining that to everyone that is a part of your support system here on stateside. Um, um, one of the other things you should do is make sure that you have all your financial, uh, situations in order. Those are the things that I believe you should do when you are selected to move overseas."
,,leadership_twitty-shellaree_scpo,What resources should I look for when I know I am moving to a location?,"when you're moving to a new location. Some of the resource is that you should look for is one fleet and Family Service center. They have a plethora of resource is, uh, different organizations. Um, for example, housing developments, rental guidance, things like that. Um, also, when you are moving, you want to make sure that you have a sponsor, someone at the new command that can help you get through those different, difficult times, Um, to explain to you what's in the area, Onda, how you would be able thio, get to the command if you need it to things of that nature."
,,leadership_twitty-shellaree_scpo,What kind of things may fall between the cracks when moving?,"when moving some things that could fall through the cracks. Um, would be not really paying attention to your list of the moving authority. Sometimes they put a lot of different things on your list. And if you don't pay attention once you get to your new location, you may have missed something. Uh, those were some of the things that could fall through the cracks. Um, uniforms, making sure that you are aware of keeping your uniforms with you as opposed to putting them on the moving truck. Those were some of the things that, uh, it slips your mind, and then you you have to show up to your command and dress blues, and you have your dress whites or you have your type threes. Those are some of the things that fall through the cracks. Um, not remembering the things that you really need upon arrival"
,,leadership_twitty-shellaree_scpo,What should I get ready before I deploy?,"before you deploy some of the things that you should do before to get ready is make sure that you are in constant contact with the command that you're leaving from, um, paying attention to your check off list, making sure that all your financial and medical documentation are in order. Um, communicating often with your family, explaining to them what the process is and what to expect while you're gone. Those are some of the things that you should do prior to deploy."
,,leadership_twitty-shellaree_scpo,How do you stay in touch with family?,"There are so many ways to stay in touch with family when you are deployed. Um facetime Oh, Google WhatsApp. Things like that help you stay in contact with people when you deploy. It is very important to do those to make sure that you are staying in contact with your family. One of the most important ways toe stay in contact is by email. One of the things you are you are authorized thio utilize more often than not, is your email."
,,leadership_twitty-shellaree_scpo,How do you ensure your family is taken care of when you are away?,"One of the most important ways to make sure that your family is taken care of when you are away is to communicate with your command before you leave. There are so many programs that the command can offer your family while you're away. One of the wonderful resource is is fleeting. Family Service Support Center. They actually have different ways that if you are deployed overseas how to stay in touch with your, uh, family member while they're overseas. If they're just somewhere else in the state, there are certain ways that they different, um, ways that they can have you contact your service member. Um, Also, there's another resource that you can use military. One source is another useful tool that you can utilize when you are needing to be in contact with your family."
,,leadership_twitty-shellaree_scpo,What is the best plan for if your family has an emergency and you are away?,"one of the best plans to utilize Um, if there's an emergency when your family member is away on deployment or overseas is to utilize the command. When the when the family member first checks out of the command, one of the most important things is to meet the triad, the commanding officer of the XO and the S E A. L. If the emergency is above their level, then the next thing you would do is reach out to the American Red Cross and they will make sure that you're in. You're able to get in touch with your family member that is deployed."
,,leadership_twitty-shellaree_scpo,What is the best way to be happy with your time in the service?,"one of the best ways to be happy with your time in the service is to remember why you joined, um, whether it was to support and defend, uh, to go to college. Thio make a career out of it. The best way to stay happy is to know the reason why you joined. And to be honest with yourself, with that reason"
,,leadership_twitty-shellaree_scpo,"As a parent, what habits from military leadership are helpful or problematic?","so as a parent, some of the things that I find useful being a leader, um, at home is, um, the way I, uh, I organized, uh, myself at work. I could bring that home, uh, to my family. Andi. And that could be a positive thing. Some of the areas of concern would be, um, for example, if I was an r at RTC, and I was, ah, recruit, division commander. We all understand the boot camp policy and the way things I ran on. Sometimes you come home and you bring that home. Uh, the way you maybe speak to your family in a forceful manner, things like that. So I believe as a parent, we we have to pay attention to our role at work, pay attention to our job experience at work because sometimes it would carry over to our family life. Being an R D. C was an amazing job, but it was it was very stressful is well, and sometimes I remember coming home as a mom as a parent and barking at my Children. Or, uh, I don't want to say yelling, but you know, being a little stronger with my tone with them when I needed things to get done. So I think as a parent, we have to pay attention to, uh the way we do things at our job and the way we allow it to carry over, um, with our family and at home."
,,leadership_twitty-shellaree_scpo,Where have you been in port?,"one of the places that I have experienced. A port call was when I went to Panama City, Panama."
,,leadership_twitty-shellaree_scpo,Where were you stationed and what was it like there?,"when I first joined the Navy, have a station in Akron, Ohio. It was a great place. It was my hometown. The second place was Ingleside, Texas. I was actually on a ship. Uh, it was the weather was nice. And the ship life was different for me. Um, but it actually added to who I am today. Um, the other place that I've been was Naval Operational Support Center, Jacksonville, Florida. A very big city with lots of things to do. I was stationed at a clinic there in Jacksonville. I learned a lot, and it was, um, very motivating. The next place was RTC Great Lakes on Guy was in our D. C there. Um, the job was amazing. It was very empowering the weather. There was terrible, very cold. Summers were amazing, but the cold when it was cold, it was very cold. Um, from there I was in station it, uh, you met the Bureau of Medicine and Surgery in Falls Church, Virginia. Uh, and I lived in Maryland. Amazing place on one of the reasons being was, uh I lived in an area where there were a lot of affluent people and motivating people and my kids love the area as well. Um, now the president, I am station in San Jose, California Um, a beautiful, beautiful area. Very expensive, but a beautiful area. The reserve center. It hasn't a lot amazing people on day. I'm learning a lot as far as my job goes, but the area is very expensive."
,,leadership_twitty-shellaree_scpo,What things should I prioritize in a neighborhood when moving to a new location?,"when moving to a new location. Some of the things you should prioritize in the neighborhood is, um, the rules of the community, the rules of the neighborhood. Um, if they have a watch program, um, how far are the schools? How far are the Fire Department and the hospitals, especially if you have Children? Those were some of the things that I would think of when prioritizing where you live in different neighborhoods."
,,leadership_twitty-shellaree_scpo,When do you get to choose if you are going to live in post or off post?,"right. Choosing where you live on base or off base has a lot to do with your command and the rank of your rank. So if you are an E four and below and you are on a ship and you are single majority of the time, you will stay on the ship or base housing. Um, if you are in the area, if the area does not have a base housing, you are authorized to live off the base, but it also has a lot to do with your rank as well."
,,leadership_twitty-shellaree_scpo,When do you need to find your own housing?,one of the reasons that would cause you to find your own housing would be if base housing ISS full and they don't have any homes available.
,,leadership_twitty-shellaree_scpo,When should I own or rent?,"when owning a home or deciding to rent a home. Um, it starts with, uh, maybe sitting down with a financial advisor. Um, at your command, you will always have someone of a representative with a financial advisor. Um, making sure that you have money set aside for either buying a home or renting. I know, For example, some areas, um, like California. If you decide to rent, they want first month's rent and last month's rent and a security deposit. So you wanna make sure that you are able to afford, uh, both of those, Um, for example, if your rent in this area is 2700, they want $2700 upfront and the $2700 for your last month's rent and a $500 deposit, so you have to be able to know that you can afford that. So you would sit down with a financial advisor to help you decide if renting is going to be better for you, or if buying a home is going to be better for you."
,,leadership_twitty-shellaree_scpo,What types of services are easy to find vs. hard to find on a Navy base?,"on a naval base. Some of the things that are easy to find our your MTs, your medical treatment facilities, your commissaries, those air like your grocery stores, gas stations. Um, if you are on a large enough base, there are sometimes hospitals. Um, some of the things that aren't so hard to find or that may not be easy to find would be, um your resource is for maybe going to college. Ah, lot of things have changed in the recent years as far as going to school, so you would have to find those things online. Um, another thing that would be hard to find would be different. Resource is for counseling and things like that. Um, you would also have to find those online because a lot of the bases are, um, kind of downsizing. Um, some of those areas of counseling and things like that in college are moving off base, so you'd have to do your research on those things"
,,leadership_twitty-shellaree_scpo,How often will I have to move?,"One of the great things about being this organization is that you get to see so many different areas of the world. Um, with that said, if you are sure duty or, uh, sea duty, you may have to move every 3 to 4 years. Sometimes that's a concern for sailors in this organization. Um, however, um, being a part of sea duty or shore duty you will may have you will have to move every 3 to 4 years."
,,leadership_twitty-shellaree_scpo,"Can you use outside communication on a deployment, like using the internet and email, calling by phone, and writing mail?","when you're on deployment some of the ways that you can communicate outside of mhm the area that you're at, you can use email. Um, you can use your cell phone. Um, there are different times of the day in different spots that you're allowed to utilize. But yes, you can use email, phone, um, writing letters. Ah, lot of people have gotten away from writing letters, but that is one of the tools that you can use to communicate toe outside, uh, people."
,,leadership_twitty-shellaree_scpo,Can you drink alcohol when deployed?,"when you're deployed. There are a lot of things that you can do when you're on deployment. One of them is, uh, drinking alcohol. Um, you have to be of the age limit. Um, the correct age limit with a valid I D. On. Ben, you can consume alcohol, just making sure that you are listening to the rules of your command while you are on the deployment."
,,leadership_twitty-shellaree_scpo,What have you seen people spend a bonus on that worked out well?,"some people when they're in this organization, the Navy, they receive a bonus. Um, I have a witness. Sailors receiving the bonus and buying homes, and that has worked out in their advantage. Um, other things that I've seen them purchase is land, um, in the in there home of record, and that has also worked out for them."
,,leadership_twitty-shellaree_scpo,What kind of lifestyle can I afford as a junior officer without going into debt?,"a junior officer can afford a very moderate lifestyle without going into debt. Um, knowing ah how to spend your money on not living beyond your means could be very beneficial for junior officer."
,,leadership_twitty-shellaree_scpo,How do taxes work in the military?,"in the military the way taxes work. First off, if you're obviously you're working, so your federal taxes are always paid. Um, your state taxes are paid from your home of record. Um, one of the amazing things about being in the military is that you get to go to the commissary and the exchange and your taxes on everything is tax free."
,,leadership_twitty-shellaree_scpo,When do I need to worry about retirement?,"in this organization. We have to understand that one day if we decide to, we're going to retire. If you are planning to stay anytime past 10 years, you should start thinking about retirement. Um, it's very important. It's a very it's a very important part of your career and your life. So my suggestion to you would be if you decide to stay in this organization anytime past 10 years, it is time to think about retiring from this organization."
,,leadership_twitty-shellaree_scpo,What benefits should people take advantage of more?,"Well, there are a lot of benefits in the military. Um, for example, um, if you are, um, in a place where you can use your military I d and receive 10% off of certain things. One of the main benefits in the military is your medical benefits. Um, that is so important. Taking care of your health. Um, taking care of your family's health. Very important on one of my suggestion would be to take take advantage of your medical benefits, medical and dental benefits."
,,leadership_twitty-shellaree_scpo,How is travel paid for?,"When you are traveling in this organization on your first arrival to your new command, you are signing up for a G T. C C. It's a government travel credit card. Um, that is how you traveled now going to different trainings. I'm going to different schools. You use your government travel card. Um, once it is opened, um, you sign off on it just like a regular credit credit card. And when you're due to go to training or travel, they open the your command. They will open it up, allowed to use it for however long you're gone. When you come back from travel, you turn in all your receipts, all your paperwork, and then they turn the card off so that you can't use it for anything else. One of the other things they use when you are traveling. In order to use that government travel card, you have to sign a page 13 saying that you would only use it for travel and food purposes, and then you will not use it for anything else."
,,leadership_twitty-shellaree_scpo,What kind of hobbies do you have time for?,"some of the hobbies that I have time for. Um, in my spare time, I am a health person, health and wellness person. I love to work out. I love fitness. So I make time for working out, lifting weights. Um, going to the gym. I also make time out for things like walking with my family, um, cooking in the kitchen, making healthy meals with my family."
,,leadership_twitty-shellaree_scpo,What are signs you should look out for that might mean there is discrimination after a disagreement/harrassment?,"some of the signs that we should look for. That might mean that there's discrimination after a sexual harassment or sexual assault. Reporting is, um, sailors, um, not being included. And you see exclusion, Uh, maybe different, uh, behaviors of the sailors who did not make the report, But they know what happened. Um, other issues would be from a leadership aspect. If the evils are written differently and you have to go in and speak on behalf of the sailor, um, these were some of the different, uh, behaviors that you can, uh, see if there's, ah, discrimination."
,,leadership_twitty-shellaree_scpo,What do you do to avoid bias when evaluating sailors?,"what I do when I am giving sailors a failure evaluation is, um everything starts with a package. Ah, paper package or or a conversation? Andi, when you're looking at the sailor, when you're looking at the package that the paper package that is representing the sailor you make sure that you are selecting, choosing, um, having the conversation about the best sailor for the position, the job? Um um or for any possibilities of doing, um, the job, making sure that yeah, you are selecting the best person. Or like I said, having the conversation about the best person not using, um, uh, their behavior or anything like that, making sure that you are being honest first with yourself and being honest with the conversation that you're having about the same sailor."
,,leadership_twitty-shellaree_scpo,How should you respond to a death on the ship?,"when responding to a death on a ship or at the command. Um, mhm. You should respond with as much compassion for the member as possible. Um, making sure that you you have empathy for that sailor. Um, that has lost a loved one. Or, um, if there is a person, um, on your staff who has passed away, um, allowing the sailors to who who have witnessed it or have been a part of it to grieve. Um, making sure that we have things in place. Um, for example, counseling, uh, chaplain services, Uh, and things of that nature. Um, death is very hard to deal with, Um, for for anyone. Um, but having processes and plans in place for things like that are important for everyone to cope and to deal."
,,leadership_twitty-shellaree_scpo,How should you respond to a suicide on the ship?,"responding to a suicide, uh, is it's hard, um, and very emotional. Um, when you are responding to a suicide, you have to make sure that you are prepared, Um, by putting processes in place and plans in place, um, here in the organization, we have different, uh, suicide awareness, training and, uh, processes that the leadership has planned. And we have to share all of that knowledge with our junior sailors up and down the change up and down the chain. It is very important to make sure that we are prepared for suicide. Um, because it is very emotional. We would also allow the people who witnessed, um, the suicide, um, allow them to grief, allow them thio a 10 chaplains, chaplains, services and, uh, counseling sessions."
,,leadership_twitty-shellaree_scpo,What resources are most effective to help sailors deal with grief or loss?,"the resource is that I would recommend to deal with loss. Um, and death would be fleeting. Family service, support center, military, one source and our counseling and chapel in services."
,,leadership_twitty-shellaree_scpo,How should you handle a sailor who is less effective at their duties due to grief?,"when we are dealing with a sailor who has lost a family member or lost a peer or friend do thio death? Um, the way we should deal with them is to allow them to grieve. Um, there are different areas of the command. Um, like I said, suicide awareness training, but allowing them to grieve with maybe having them, uh, to have a day off to take some time? Um they are. If they have leave, we can put them on leave so they could take some days Thio grieve and then setting them up definitely with counseling and chaplains services."
,,leadership_twitty-shellaree_scpo,How should you respond to someone who has thoughts of suicide?,"responded to someone who has thoughts of suicide. The first thing you do is, uh, listen, listen to their conversation. Make sure that they're safe. Um, just allowing them to talk and then making sure that they have the resource is that they need to speak to someone. Um, there are a number of hotlines, um, Chaplain services, uh, military, one source and fleets, Family service center, tools that we can give that person who is thinking about suicide. But the most important is to listen to them and don't leave them alone."
,,leadership_twitty-shellaree_scpo,How can I get a plan in place to help ensure a suicidal person has someone to contact?,"at every command. Um, during the check in process, um, you should be given a card with information on it for your leadership and your suicide awareness coordinator. There are also hot 1 800 hotlines that are given to every sailor, um, at the check in process. If you come across someone who is speaking about suicide or and you're concerned about their behavior Um, And there you're having conversations about suicide. Um, you want to make sure that you have all numbers, all the suicide awareness coordinators number either in your phone on your person, Um, and making sure that you are reaching out to the triad, uh, and your leadership so that every plan that you have put in place can be executed for that member or that sailor."
,,leadership_twitty-shellaree_scpo,Have you known someone who died in the Navy?,"I have known someone who died, Um, in the navy, One of my close, uh, chief friends, Um, a few years ago, when I arrived at my command and u med, uh, I met a young chief who likes to ride motorcycles, and after 30 days of being there, I met him. And then two weeks later, he was in the hospital because he had a motorcycle accident. Um, after that, we became very close. We actually, Yeah. Chief together to care of sailors together. Ah, year later, he was coming home from a motorcycle event, and he was actually hit by a truck and died on the spot. Um"
,,leadership_twitty-shellaree_scpo,How you known someone who committed suicide in the Navy?,"So I have been in this organization for almost 20 years, and we every day learn about Well, when it's time, we all do our GMT and we learn about suicide awareness. Um, while I have not, um, known anyone that has been close to me who has, uh, committed suicide, I have heard of different people committing suicide. Um, it's a very, uh, sad and emotional, uh, time when you hear of someone in this organization that has committed suicide."
,,leadership_twitty-shellaree_scpo,"What risk factors should you look out for, to identify a real suicide risk from a person having a bad day or rough patch?","some of the risk factors that you should look for when, uh, you think the behaviors of suicide may be evident? Um ah. Person who, uh, talks about how the world would be a better place without him. Um ah, person who may have ah had a tragic accident losing family members on loved ones. Um, paying attention to a person who has maybe shut down because of different things that are going on in their lives. Um, making sure that you're having conversations, um, giving them different tools and resource is to thio to use when something traumatic or uh has happened in their lives hoping"
,,leadership_twitty-shellaree_scpo,What's a good way to ask someone if they are suicidal?,"asking someone, Um, if their suicidal can be a bit uncomfortable for you and for maybe that person one way and I believe is a great way to ask someone is Are you okay? Do you think you're gonna hurt yourself? Um, that is Ah, very calming way of asking themselves, um, asking a person if they want If they may, uh, if they feel suicidal or if they feel like they may commit suicide or hurt themselves. Um, the word suicidal can be, uh, a little harsh. So changing your Burbage and saying things like, Are you OK? Um, do you want to be left alone? Uh, are you safe? Um, do you feel like you may hurt yourself? Or are you thinking about hurting yourself? Those air, Some of the common ways and calming ways toe. Ask someone if you feel that they are suicidal. Sure."
,,leadership_twitty-shellaree_scpo,How can you help encourage people with suicidal thoughts to talk about it with others?,"true. Sometimes it's, um it's tough. Thio talk to people who have suicidal thoughts but having the conversations, um, listening to someone, um, tell you their story or what? Their feeling that would help them Thio maybe be more open to receiving help. Um, and some of the things that you could do Thio help them would be to offer, uh, chaplain services, Fleet and Family Service Center. Uh uh, the 1 800 suicide awareness hotlines. And but it has to start with listening to them first, um, listening to their story, Um, what they're going through, um, meeting them where they're at, um, and then sharing with them. Um, the different resource is and tools that they can use, uh, to help them. Um, if they are having, uh, suicidal thoughts."
,,leadership_twitty-shellaree_scpo,What should you do if someone might be a suicide risk and you know they have easy access to guns or other weapons?,"if a person that you know is having, uh, suit of suicidal ideations or thoughts or feelings or conversations And did you and you know that they have weapons, uh, at their home or on their person? The one thing I believe that you could do is stay with them, stay with them, have someone, uh, meet them at their home or wherever you believe that they have these, uh, items. Um, it is very important. The number one thing is to stay with them and don't leave them. Ah, lot of people, uh, when they are having suicidal thoughts and ideations, one of the things that could help them or save their life is that you didn't leave them. You were. You were there listening and having a conversation with them."
,,leadership_twitty-shellaree_scpo,When should you get Navy resources involved with a risk of suicide?,"when someone has the risk of suicide. Um, for me, the first thing I would do is as soon as I realized that I want to get someone involved right away, Um, whether it be the chaplain, um, the suicide hotline, the suicide coordinator, um, fleeting family services and or military one source. The conversation, um, has to be had, and the resource is have to be implemented right away. So any time at the start of any risk factors or thoughts of suicide, getting someone involved right away is very important."
,,leadership_twitty-shellaree_scpo,What are some good tips for dealing with grief?,"thanks. Yeah. When dealing with grief, there are ah lot of ways to deal. Um, one of my first ways to deal with grief is to talk to someone, uh, in this organization, there are no really wrong ways to deal with, uh, grief. One of the things that they encourage, um, is counseling. Um, I recently just lost my father. And, um, the command right away reached out and asked me if I needed anything. And one of the recommendations was a counseling. And we reached out to military one source, and I am actually in counseling right now. Grief counseling. Who would have thought that there's such a thing? They're counseling for everything. And now they have a grief counselor. And once I'm done with that, if I still need more counseling, one of the other resource is that we can utilize for counseling is Chaplain services and fleeting family services."
